Body 883: m=1.498000e+09  x=-0.233641 y=4.740504 z=-6.890397  vx=-0.802263 vy=-0.275449 vz=1.628740
Body 884: m=1.672000e+09  x=62.111099 y=-86.663869 z=2.862487  vx=1.018997 vy=-1.420023 vz=0.007045
Body 885: m=1.074000e+09  x=-0.682598 y=12.807959 z=-12.995158  vx=0.592379 vy=1.664289 vz=-0.928210
Body 886: m=1.231000e+09  x=-0.332955 y=4.451644 z=-11.150390  vx=-0.300508 vy=1.377730 vz=-0.755501
Body 887: m=1.340000e+09  x=-569.573116 y=-314.056932 z=-206.692152  vx=-11.387478 vy=-6.284400 vz=-4.134553
Body 888: m=1.837000e+09  x=-4.142814 y=0.207329 z=-13.795029  vx=0.454046 vy=-0.357910 vz=-1.326947
Body 889: m=1.297000e+09  x=-6.405978 y=-2.381836 z=-4.951313  vx=-0.326629 vy=-0.411260 vz=0.266765
Body 890: m=1.782000e+09  x=-1.087815 y=3.888205 z=-8.177752  vx=-0.305653 vy=0.675598 vz=0.093891
Body 891: m=1.059000e+09  x=555.474176 y=-217.732217 z=-17.941943  vx=11.092160 vy=-4.347631 vz=-0.358445
Body 892: m=1.876000e+09  x=-94.472192 y=104.685403 z=-355.141428  vx=-1.885852 vy=2.077355 vz=-6.991113
Body 893: m=1.148000e+09  x=-19.382317 y=-292.673941 z=-127.592290  vx=-0.568522 vy=-8.797014 vz=-3.738199
Body 894: m=1.840000e+09  x=-115.115358 y=-50.806371 z=29.746874  vx=-2.032443 vy=-0.853611 vz=0.497201
Body 895: m=1.188000e+09  x=-1.953623 y=8.160530 z=-7.465648  vx=-0.294563 vy=-0.512146 vz=-1.847063
Body 896: m=1.269000e+09  x=3.905606 y=-7.681850 z=-10.079320  vx=0.366614 vy=0.235727 vz=0.100417
Body 897: m=1.594000e+09  x=0.918160 y=4.058314 z=-6.144537  vx=-0.584834 vy=-1.850046 vz=0.408191
Body 898: m=1.106000e+09  x=55.481109 y=-230.587464 z=127.516777  vx=1.098705 vy=-4.476643 vz=2.483873
Body 899: m=1.054000e+09  x=128.967282 y=-326.854037 z=-445.556365  vx=2.569565 vy=-6.525526 vz=-8.886159
Body 900: m=1.489000e+09  x=-3.834036 y=17.583070 z=-31.468312  vx=-0.213906 vy=-0.327051 vz=0.398454
Body 901: m=1.596000e+09  x=-1.118973 y=6.105866 z=-7.290551  vx=-1.025230 vy=0.829038 vz=-2.392702
Body 902: m=1.836000e+09  x=145.922227 y=9.770155 z=39.398782  vx=3.056541 vy=0.191644 vz=0.817650
Body 903: m=1.219000e+09  x=-15.512662 y=-15.280058 z=-7.394436  vx=0.420669 vy=0.767506 vz=-0.173292
Body 904: m=1.442000e+09  x=4.985365 y=7.504258 z=-8.611849  vx=-1.295540 vy=-0.892258 vz=-0.234936
Body 905: m=1.592000e+09  x=224.130531 y=-91.197789 z=29.520535  vx=4.338470 vy=-1.768309 vz=0.560628
Body 906: m=1.111000e+09  x=-3315.667924 y=1738.258149 z=-519.687314  vx=-66.453706 vy=34.833199 vz=-10.424113
Body 907: m=1.539000e+09  x=-75.398877 y=-130.635235 z=-230.761427  vx=-1.439895 vy=-2.543530 vz=-4.498279
Body 908: m=1.418000e+09  x=738.815736 y=-681.326185 z=-317.627951  vx=36.241395 vy=-33.541596 vz=-15.311817
Body 909: m=1.523000e+09  x=6.952646 y=2.655917 z=-25.119893  vx=-0.384273 vy=0.200029 vz=0.050167
Body 910: m=1.420000e+09  x=130.404828 y=-309.328590 z=-218.522436  vx=2.585566 vy=-6.135715 vz=-4.327869
Body 911: m=1.836000e+09  x=8.788831 y=7.648983 z=-11.744920  vx=-0.329173 vy=0.379512 vz=0.177678
Body 912: m=1.751000e+09  x=-84.929222 y=112.820750 z=-72.284679  vx=-1.714429 vy=2.306893 vz=-1.393459
Body 913: m=1.888000e+09  x=-0.142086 y=4.493842 z=-7.998860  vx=2.714907 vy=-0.578996 vz=-0.931813
Body 914: m=1.615000e+09  x=1.293779 y=5.340629 z=-11.715446  vx=0.489045 vy=0.909142 vz=2.369992
Body 915: m=1.722000e+09  x=0.271837 y=13.803685 z=-11.254923  vx=0.352292 vy=1.412063 vz=-0.739532
Body 916: m=1.698000e+09  x=-1.216502 y=6.331474 z=-13.014432  vx=-1.383452 vy=-1.030484 vz=0.317545
Body 917: m=1.349000e+09  x=-466.432888 y=217.713370 z=-122.300852  vx=-9.277718 vy=4.312579 vz=-2.445840
Body 918: m=1.490000e+09  x=-2.846704 y=0.315594 z=-7.813273  vx=-0.439638 vy=1.135530 vz=-0.509635
Body 919: m=1.918000e+09  x=5.901837 y=5.085858 z=-10.291053  vx=-0.721773 vy=0.357251 vz=-0.036650
Body 920: m=1.885000e+09  x=-341.979297 y=263.615087 z=-396.297451  vx=-7.335318 vy=5.642499 vz=-8.481943
Body 921: m=1.521000e+09  x=225.896538 y=397.111420 z=242.351249  vx=4.519524 vy=7.920521 vz=4.816874
Body 922: m=1.721000e+09  x=-831.913652 y=-619.918502 z=-670.051690  vx=-16.659526 vy=-12.392698 vz=-13.400816
Body 923: m=1.011000e+09  x=-112.340545 y=36.874293 z=30.801847  vx=-3.653143 vy=1.073882 vz=1.149845
Body 924: m=1.433000e+09  x=-19.631683 y=-35.023285 z=1.994821  vx=-0.034756 vy=-0.039110 vz=-0.181783
Body 925: m=1.513000e+09  x=4.502603 y=0.353281 z=4.193467  vx=0.904935 vy=-0.655215 vz=1.411695
Body 926: m=1.939000e+09  x=391.564743 y=-291.497363 z=-404.999796  vx=7.874755 vy=-5.887347 vz=-8.161911
Body 927: m=1.960000e+09  x=130.487342 y=-574.878807 z=450.231242  vx=2.595951 vy=-11.496325 vz=8.996294
Body 928: m=1.430000e+09  x=632.369217 y=-522.079833 z=242.623052  vx=12.668457 vy=-10.450634 vz=4.869684
Body 929: m=1.412000e+09  x=-1102.241423 y=-2628.036697 z=1529.079070  vx=-22.069108 vy=-52.597519 vz=30.608566
Body 930: m=1.846000e+09  x=987.789071 y=-458.543164 z=667.479266  vx=19.788256 vy=-9.191047 vz=13.362951
Body 931: m=1.961000e+09  x=4.760668 y=3.906982 z=-2.756826  vx=-0.226657 vy=0.440218 vz=0.001520
Body 932: m=1.774000e+09  x=-132.153597 y=634.690424 z=140.296766  vx=-2.663260 vy=12.769971 vz=2.816534
Body 933: m=1.119000e+09  x=2.993052 y=7.995840 z=-7.260655  vx=1.360642 vy=1.614840 vz=0.797299
Body 934: m=1.451000e+09  x=550.165966 y=626.947025 z=-37.669910  vx=11.005412 vy=12.534455 vz=-0.736778
Body 935: m=1.130000e+09  x=-8.356177 y=9.965617 z=-19.666498  vx=-0.977746 vy=0.660354 vz=-0.522824
Body 936: m=1.856000e+09  x=-139.073287 y=-56.128034 z=-121.113427  vx=-2.626814 vy=-1.043219 vz=-2.271024
Body 937: m=1.786000e+09  x=-4.280748 y=13.836089 z=-15.355134  vx=-0.566272 vy=1.373381 vz=0.204836
Body 938: m=1.143000e+09  x=-985.557327 y=-49.801420 z=-2896.275355  vx=-19.774656 vy=-0.999947 vz=-58.114139
Body 939: m=1.663000e+09  x=-19.622052 y=48.409311 z=-39.895207  vx=-0.500237 vy=1.349656 vz=-0.936469
Body 940: m=1.721000e+09  x=-162.101643 y=58.631294 z=342.890562  vx=-3.999521 vy=1.437466 vz=8.295543
Body 941: m=1.520000e+09  x=-1.170961 y=4.697226 z=-14.215087  vx=0.376060 vy=-0.566462 vz=-0.390531
Body 942: m=1.156000e+09  x=3726.093993 y=-2103.238033 z=178.982475  vx=74.701603 vy=-42.171497 vz=3.580776
Body 943: m=1.481000e+09  x=514.483707 y=-550.094770 z=420.303298  vx=10.297419 vy=-11.012248 vz=8.416136
Body 944: m=1.037000e+09  x=463.249057 y=322.229292 z=108.037452  vx=9.288032 vy=6.454879 vz=2.159514
Body 945: m=1.477000e+09  x=388.813461 y=-324.273296 z=-536.685114  vx=7.778434 vy=-6.488054 vz=-10.734170
Body 946: m=1.804000e+09  x=3.324869 y=6.539312 z=-6.545016  vx=1.340479 vy=-1.491753 vz=0.253688
Body 947: m=1.876000e+09  x=2.920223 y=-19.548921 z=12.286955  vx=-0.116861 vy=0.342996 vz=-0.404568
Body 948: m=1.719000e+09  x=6458.104565 y=16317.510780 z=12443.994290  vx=129.540799 vy=327.297287 vz=249.598345
Body 949: m=1.756000e+09  x=237.113747 y=-115.453027 z=-30.950778  vx=5.041538 vy=-2.493802 vz=-0.665650
Body 950: m=1.671000e+09  x=0.648584 y=7.909844 z=-10.813739  vx=-1.157149 vy=0.125490 vz=-1.370292
Body 951: m=1.757000e+09  x=-768.214832 y=508.268679 z=171.516719  vx=-15.375090 vy=10.161396 vz=3.416134
Body 952: m=1.220000e+09  x=-235.823710 y=326.210957 z=-169.468073  vx=-4.488228 vy=6.365827 vz=-3.361125
Body 953: m=1.214000e+09  x=-186.918640 y=144.512703 z=76.712631  vx=-3.639793 vy=2.813491 vz=1.436289
Body 954: m=1.895000e+09  x=1.245322 y=5.458938 z=-4.857928  vx=-0.643831 vy=2.262729 vz=-0.165058
Body 955: m=1.733000e+09  x=-772.545179 y=-313.553176 z=1128.764389  vx=-15.450829 vy=-6.276800 vz=22.590337
Body 956: m=1.428000e+09  x=6.910631 y=4.436216 z=-13.411493  vx=-1.095787 vy=0.461223 vz=-0.429956
Body 957: m=1.961000e+09  x=-1399.277549 y=4100.124171 z=1702.120478  vx=-28.018700 vy=82.096087 vz=34.097453
Body 958: m=1.668000e+09  x=-2.553855 y=2.762134 z=-22.648045  vx=-0.155720 vy=-0.673588 vz=-2.125651
Body 959: m=1.806000e+09  x=-3.736971 y=4.867688 z=-13.480584  vx=-0.437016 vy=1.065767 vz=0.057669
Body 960: m=1.480000e+09  x=6.898952 y=12.336201 z=-51.657859  vx=0.389155 vy=0.428571 vz=-1.848980
Body 961: m=1.084000e+09  x=-491.011494 y=-223.478054 z=1.886152  vx=-10.248139 vy=-4.655061 vz=0.058379
Body 962: m=1.197000e+09  x=-416.984137 y=95.682125 z=113.975355  vx=-8.293869 vy=1.909235 vz=2.257942
Body 963: m=1.647000e+09  x=0.699116 y=8.551755 z=-8.827578  vx=0.950907 vy=2.262022 vz=-1.103457
Body 964: m=1.042000e+09  x=-3432.948360 y=-3038.796097 z=10689.660635  vx=-68.709679 vy=-60.818186 vz=214.019805
Body 965: m=1.796000e+09  x=58.736349 y=-258.712058 z=109.841722  vx=1.159475 vy=-5.068305 vz=2.155937
Body 966: m=1.764000e+09  x=-130.259475 y=264.621282 z=-275.618684  vx=-2.600171 vy=5.265808 vz=-5.475574
Body 967: m=1.510000e+09  x=182.915065 y=10.560777 z=-187.601802  vx=3.717915 vy=0.209370 vz=-3.733136
Body 968: m=1.119000e+09  x=-500.796703 y=461.122168 z=-82.088831  vx=-10.006293 vy=9.213721 vz=-1.642382
Body 969: m=1.123000e+09  x=-49.301925 y=62.956427 z=-52.633245  vx=-0.818165 vy=0.961786 vz=-0.849490
Body 970: m=1.006000e+09  x=3.708719 y=1.923135 z=-2.542447  vx=-0.168447 vy=1.870720 vz=0.773636
Body 971: m=1.168000e+09  x=4.191353 y=6.929289 z=-3.639436  vx=0.435425 vy=0.528125 vz=1.312476
Body 972: m=1.173000e+09  x=7.416977 y=7.255258 z=-4.981170  vx=-1.020731 vy=-0.106706 vz=0.316770
Body 973: m=1.104000e+09  x=-2.871608 y=7.635384 z=-5.085897  vx=-0.488082 vy=0.436268 vz=-0.462126
Body 974: m=1.438000e+09  x=-399.784366 y=-32.575525 z=68.777562  vx=-8.014390 vy=-0.655252 vz=1.371509
Body 975: m=1.604000e+09  x=-284.350897 y=-350.054645 z=341.792345  vx=-5.861688 vy=-7.220384 vz=7.178918
Body 976: m=1.117000e+09  x=5.161484 y=10.855434 z=-31.833658  vx=0.058070 vy=0.527554 vz=-0.269570
Body 977: m=1.484000e+09  x=-0.540210 y=7.550162 z=-8.877196  vx=-1.454458 vy=-0.080685 vz=-0.978979
Body 978: m=1.156000e+09  x=9.684685 y=232.327144 z=22.788576  vx=0.192002 vy=4.514072 vz=0.427201
Body 979: m=1.557000e+09  x=-2.848584 y=8.314278 z=-8.295068  vx=-0.828309 vy=0.244256 vz=0.912832
Body 980: m=1.971000e+09  x=-9.156335 y=8.546084 z=2.945749  vx=-0.527847 vy=0.333389 vz=0.632295
Body 981: m=1.413000e+09  x=-57.378892 y=11.623883 z=14.945427  vx=-0.628343 vy=0.082214 vz=0.161431
Body 982: m=1.275000e+09  x=-125.910260 y=-160.254854 z=-73.281458  vx=-2.398171 vy=-3.047768 vz=-1.418903
Body 983: m=1.178000e+09  x=1.920864 y=9.345447 z=-7.311209  vx=0.642572 vy=-1.476725 vz=0.436535
Body 984: m=1.824000e+09  x=285.536662 y=-184.031476 z=1.669383  vx=5.642756 vy=-3.652898 vz=0.005298
Body 985: m=1.103000e+09  x=-10.027094 y=5.596731 z=-12.081854  vx=-1.258263 vy=0.668141 vz=-0.908639
Body 986: m=1.667000e+09  x=-12.763266 y=-11.393028 z=-57.418889  vx=-1.010896 vy=-1.137036 vz=-3.368782
Body 987: m=1.630000e+09  x=-2.237514 y=6.771131 z=-3.546429  vx=0.720441 vy=0.463980 vz=-1.022253
Body 988: m=1.331000e+09  x=-28.766830 y=-361.977134 z=-112.779038  vx=-0.569523 vy=-7.161984 vz=-2.232738
Body 989: m=1.903000e+09  x=-890.120105 y=214.286434 z=465.097647  vx=-17.811124 vy=4.284742 vz=9.303981
Body 990: m=1.410000e+09  x=-0.882651 y=5.959186 z=-8.652246  vx=1.063797 vy=3.162278 vz=0.177689
Body 991: m=1.245000e+09  x=4.583538 y=-1.391878 z=-8.731833  vx=0.694654 vy=-1.761995 vz=0.890810
Body 992: m=1.357000e+09  x=-126.508442 y=-40.113947 z=59.899092  vx=-2.351896 vy=-0.768901 vz=1.077454
Body 993: m=1.627000e+09  x=-952.110699 y=114.959083 z=-84.496225  vx=-20.250304 vy=2.429935 vz=-1.777682
Body 994: m=1.583000e+09  x=-76.762156 y=216.146475 z=-344.945228  vx=-1.530742 vy=4.286956 vz=-6.835414
Body 995: m=1.888000e+09  x=30.952301 y=28.131776 z=-1.946713  vx=0.018568 vy=-0.002753 vz=-0.285218
Body 996: m=1.244000e+09  x=-282.588662 y=-57.684955 z=-136.198051  vx=-5.556476 vy=-1.154652 vz=-2.672079
Body 997: m=1.165000e+09  x=-403.273167 y=1433.483729 z=859.768168  vx=-8.089384 vy=28.747771 vz=17.242623
Body 998: m=1.067000e+09  x=-0.102552 y=8.760991 z=-11.211210  vx=0.998070 vy=-0.448010 vz=0.121677
Body 999: m=1.562000e+09  x=-1.246693 y=6.628094 z=-9.010092  vx=1.880509 vy=0.633144 vz=-1.990058
